SimulationTime(sec),Name,UUID,ForceIdentifier,EntitySymbol,PositionLat(deg),PositionLon(deg),PositionAlt(m),Orientation(deg),Speed(km/h),DamageState,Power,PowerDistribution,DetectedEntityID,DetectedEntityDistance(m),Echelon,MOS
3810,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98806,127.17878,83.32976,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
3840,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98821,127.17875,84,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
3870,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98836,127.17872,84.59001,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
3900,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98851,127.1787,84.84676,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
3930,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98865,127.17867,84.94569,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
3960,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9888,127.17864,85,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
3990,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98895,127.17862,85.11049,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4020,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9891,127.17859,86.24062,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4050,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98925,127.17856,87.29642,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4080,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9894,127.17853,87.7954,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4110,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98954,127.17851,88,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4140,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98969,127.17848,88,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4170,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98984,127.17845,88,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4200,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.98999,127.17842,88.7576,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4230,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99014,127.1784,89,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4260,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99028,127.17837,89,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4290,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99043,127.17834,89,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4320,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99058,127.17831,89,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4350,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99073,127.17829,89.67195,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4380,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99088,127.17826,90.39751,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4410,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99103,127.17823,90.95161,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4440,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99117,127.1782,91.06233,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4470,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99132,127.17818,92,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4500,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99147,127.17815,92.32257,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4530,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99162,127.17812,93,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4560,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99177,127.17809,93.4436,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4590,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99191,127.17807,93.99156,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4620,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99206,127.17804,94,328.22,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4650,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99221,127.17801,94,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4680,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99236,127.17798,95,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4710,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99251,127.17796,95,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4740,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99265,127.17793,95.00652,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4770,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9928,127.1779,95.6088,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4800,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99295,127.17787,96,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4830,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9931,127.17785,96.75391,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4860,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99325,127.17782,97.88403,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4890,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9934,127.17779,98,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4920,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99354,127.17776,98,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4950,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99369,127.17774,98.2744,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
4980,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99384,127.17771,99.40453,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5010,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99399,127.17768,100,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5040,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99414,127.17765,99.96225,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5070,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99428,127.17763,100.79489,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5100,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99443,127.1776,101.43332,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5130,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99458,127.17757,102,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5160,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99473,127.17754,102.00917,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5190,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99488,127.17752,102.31538,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5220,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99502,127.17749,103.44551,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5250,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99517,127.17746,104.33325,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5280,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99532,127.17743,107.31274,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5310,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99547,127.17741,111.49953,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5340,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99562,127.17738,114.20318,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5370,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99577,127.17735,115.59724,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5400,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99591,127.17732,118.66299,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5430,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99606,127.1773,124.49886,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5460,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99621,127.17727,130.10512,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5490,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99636,127.17724,134.61417,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5520,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99651,127.17721,136.79288,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5550,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99665,127.17719,136.47069,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5580,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9968,127.17716,136.76651,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5610,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99695,127.17713,136.9113,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5640,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9971,127.1771,135.52371,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5670,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99725,127.17708,136.29707,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5700,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.9974,127.17705,139.24156,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5730,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99754,127.17702,142.97273,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5760,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99769,127.177,146.53308,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5790,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99784,127.17697,150.10318,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5820,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99799,127.17694,149.80255,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5850,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99814,127.17691,144.53108,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5880,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99828,127.17689,138.17267,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5910,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99843,127.17686,133.55785,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5940,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99858,127.17683,134.38292,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
5970,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99873,127.1768,137.00671,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6000,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99888,127.17678,138.56938,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6030,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99902,127.17675,134.20599,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6060,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99917,127.17672,128.62337,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6090,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99932,127.17669,123.46008,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6120,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99947,127.17667,117.13004,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6150,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99962,127.17664,110.60353,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6180,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99977,127.17661,106.21637,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6210,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,37.99991,127.17658,103.0641,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6240,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00006,127.17656,102.49221,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6270,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00021,127.17653,103.10508,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6300,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00036,127.1765,104.10036,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6330,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00051,127.17647,107.89513,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6360,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00065,127.17645,110.24282,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6390,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.0008,127.17642,110.65828,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6420,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00095,127.17639,107.82054,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6450,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.0011,127.17636,102.25759,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6480,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00125,127.17634,96.63013,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6510,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00139,127.17631,92.93388,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6540,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00154,127.17628,91.48697,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6570,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00169,127.17625,91,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6600,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00184,127.17623,92.30249,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6630,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00199,127.1762,96.23669,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6660,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00214,127.17617,100.93857,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6690,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00228,127.17614,105.33919,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6720,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00243,127.17612,106.26308,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6750,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00258,127.17609,103.77655,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6780,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00273,127.17606,99.47185,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6810,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00288,127.17603,96.26205,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6840,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00302,127.17601,94.89296,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6870,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00317,127.17598,94.84912,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6900,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00332,127.17595,96.54627,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6930,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00347,127.17592,100.18158,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6960,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00362,127.1759,104.96655,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
6990,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00377,127.17587,110.34377,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7020,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00391,127.17584,116.18867,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7050,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00406,127.17581,120.58934,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7080,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00421,127.17579,122.7437,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7110,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00436,127.17576,125.14532,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7140,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00451,127.17573,127.1068,328.21,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7170,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00465,127.1757,127.96207,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7200,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.0048,127.17568,129.5571,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7230,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00495,127.17565,128.92252,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7260,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.0051,127.17562,126.73448,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7290,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00525,127.17559,123.27767,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7320,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00539,127.17557,119.87245,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7350,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00554,127.17554,117.38704,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7380,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00569,127.17551,115.36177,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7410,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00584,127.17548,112.78381,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7440,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00599,127.17546,110.24075,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7470,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00614,127.17543,107.69565,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7500,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00628,127.1754,105.98277,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7530,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00643,127.17537,103.33134,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7560,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00658,127.17535,98.77432,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
7590,B-1-1-Unit1,5802552b-bb19-411c-860b-a8f82253ea36,1,SFG-UCI----D---,38.00673,127.17532,95.41911,328.2,0.6,NoDamage,100,[72;4;4;4;4;4;4;4],[],[],소대,보병
